label,message,sentiment,predicted
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,negative,neutral
ham,Gud ni8 dear..slp well..take care..swt dreams..Muah..,positive,neutral
ham,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,positive,positive
ham,"Painful words- ""I thought being Happy was the most toughest thing on Earth... But, the toughest is acting Happy with all unspoken pain inside..""",positive,positive
ham,"Yeah, probably earlier than that",positive,neutral
ham,Ok...,positive,positive
spam,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.,negative,negative
ham,"Sorry I missed you babe. I was up late and slept in. I hope you enjoy your driving lesson, boytoy. I miss you too ... *teasing kiss*",positive,negative
spam,Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's,negative,positive
ham,All done? All handed in? Celebrations in full swing yet?,positive,positive
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",negative,positive
ham,"If i let you do this, i want you in the house by 8am.",positive,neutral
spam,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,negative,positive
ham,Hey what's up charles sorry about the late reply.,positive,negative
ham,Home so we can always chat,positive,neutral
ham,Ok,positive,positive
ham,"LOL .. *grins* .. I'm not babe, but thanks for thinking of me!",positive,positive
ham,Its just the effect of irritation. Just ignore it,positive,neutral
ham,"Awesome, that gonna be soon or later tonight?",positive,positive
ham,So i asked how's anthony. Dad. And your bf,positive,neutral
ham,I have lost 10 kilos as of today!,positive,neutral
spam,PRIVATE! Your 2004 Account Statement for 07742676969 shows 786 unredeemed Bonus Points. To claim call 08719180248 Identifier Code: 45239 Expires,negative,neutral
ham,Shall i get my pouch?,positive,neutral
ham,* Am on my way,positive,neutral
ham,Aiyah u did ok already lar. E nydc at wheellock?,positive,positive
ham,Nothing lor... A bit bored too... Then y dun u go home early 2 sleep today...,positive,negative
ham,I am in bus on the way to calicut,positive,neutral
ham,"Good afternoon, my love ... How goes your day ? How did you sleep ? I hope your well, my boytoy ... I think of you ...",positive,positive
ham,Y ü wan to go there? C doctor?,positive,negative
ham,"Sorry, I'll call later",positive,negative
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",positive,positive
ham,I'm coming home 4 dinner.,positive,neutral
ham,A bloo bloo bloo I'll miss the first bowl,positive,positive
ham,This pain couldn't have come at a worse time.,positive,negative
ham,"Good afternoon, my love ! Any job prospects ? Are you missing me ? What do you do ? Are you being lazy and bleak, hmmm ? Or happy and filled with my love ?",positive,positive
ham,He said i look pretty wif long hair wat. But i thk he's cutting quite short 4 me leh.,positive,negative
ham,Also andros ice etc etc,positive,neutral
ham,I dont have i shall buy one dear,positive,neutral
ham,"Ok omw now, you at castor?",positive,positive
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..,positive,positive
ham,Well done and ! luv ya all ,positive,neutral
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,negative,positive
spam,Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n,negative,negative
ham,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx,positive,positive
ham,… and don‘t worry we‘ll have finished by march … ish!,positive,neutral
ham,I have to take exam with march 3,positive,neutral
ham,I also thk too fast... Xy suggest one not me. U dun wan it's ok. Going 2 rain leh where got gd.,positive,positive
ham,I will come tomorrow di,positive,neutral
ham,PLEASSSSSSSEEEEEE TEL ME V AVENT DONE SPORTSx,positive,neutral
ham,Hey loverboy! I love you !! I had to tell ... I look at your picture and ache to feel you between my legs ... Fuck I want you ... I need you ... I crave you .,positive,positive
ham,Wish i were with you now!,positive,neutral
ham,Ok...,positive,positive
spam,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,negative,positive
ham,Unless it's a situation where YOU GO GURL would be more appropriate,positive,positive
ham,May b approve panalam...but it should have more posts..,positive,positive
ham,Ya very nice. . .be ready on thursday,positive,positive
ham,Think I could stop by in like an hour or so? My roommate's looking to stock up for a trip,positive,neutral
ham,Sounds great! Are you home now?,positive,positive
ham,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around",positive,negative
ham,"aight we can pick some up, you open before tonight?",positive,neutral
ham,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?",positive,positive
ham,Love you aathi..love u lot..,positive,positive
ham,Pls go there today  &lt;#&gt; . I dont want any excuses,positive,neutral
ham,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? ,positive,positive
ham,But am going to college pa. What to do. are else ill come there it self. Pa.,positive,negative
spam,You have an important customer service announcement from PREMIER.,negative,positive
ham,It's ok i wun b angry. Msg u aft i come home tonight.,positive,neutral
spam,FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W45WQ norm150p/tone 16+,negative,positive
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa,positive,positive
ham,"I think we're going to finn's now, come",positive,neutral
spam,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P",negative,neutral
ham,"Nah I don't think he goes to usf, he lives around here though",positive,neutral
spam,You have 1 new message. Call 0207-083-6089,negative,positive
ham,Jason says it's cool if we pick some up from his place in like an hour,positive,positive
ham,What you doing?how are you?,positive,neutral
ham,"Sorry, left phone upstairs. OK, might be hectic but would be all my birds with one fell swoop. It's a date.",positive,neutral
ham,Mine here like all fr china then so noisy.,positive,neutral
ham,Not tonight mate. Catching up on some sleep. This is my new number by the way. ,positive,positive
ham,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..,positive,neutral
ham,"Got hella gas money, want to go on a grand nature adventure with galileo in a little bit?",positive,positive
ham,Please don't text me anymore. I have nothing else to say.,positive,neutral
ham,Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,positive,negative
ham,God bless.get good sleep my dear...i will pray!,positive,positive
spam,Reminder: You have not downloaded the content you have already paid for. Goto http://doit. mymoby. tv/ to collect your content.,negative,neutral
ham,Maybe you should find something else to do instead???,positive,neutral
spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",negative,positive
spam,You have 1 new voicemail. Please call 08719181513.,negative,positive
ham,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,positive,negative
ham,Sry da..jst nw only i came to home..,positive,neutral
ham,"K, wait chikku..il send aftr  &lt;#&gt; mins",positive,neutral
ham,"Thanks da thangam, i feel very very happy dear. I also miss you da.",positive,positive
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...",positive,positive
ham,Ok...,positive,positive
ham,"Hmph. Go head, big baller.",positive,neutral
ham,How abt making some of the pics bigger?,positive,neutral
spam,"Congrats! 1 year special cinema pass for 2 is yours. call 09061209465 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",negative,positive
ham,Ugh fuck it I'm resubbing to eve,positive,negative
ham,I liked the new mobile,positive,positive
ham,Okie... Thanx...,positive,neutral
ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant,positive,negative
ham,This single single answers are we fighting? Plus i said am broke and you didnt reply,positive,negative
ham,Then get some cash together and I'll text jason,positive,neutral
spam,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,negative,positive
spam,PRIVATE! Your 2003 Account Statement for 078,negative,neutral
ham,Geeeee ... I love you so much I can barely stand it,positive,positive
ham,"Sorry, I'll call later",positive,negative
ham,Merry christmas to u too annie!,positive,neutral
ham,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams,positive,positive
